Date,Time,Ping (ms),Jitter (ms),Download (Mbps),Upload (Mbps),loss,iptext,isp
07/10/25,19:20,2.34,0.35,763.02,303.42,0.0,200.160.82.241,Vivo,Vivo
07/10/25,19:25,2.32,0.14,724.87,300.64,0.0,200.160.82.241,Vivo,Vivo
07/10/25,19:30,2.21,0.5,682.91,299.9,0.0,200.160.82.241,Vivo,Vivo
07/10/25,19:35,2.19,0.21,702.12,321.88,0.0,200.160.82.241,Vivo,Vivo
07/10/25,19:40,3.18,0.38,704.58,303.45,0.0,200.160.82.241,Vivo,Vivo
07/10/25,19:45,3.25,0.24,652.45,324.44,0.0,200.160.82.241,Vivo,Vivo
07/10/25,19:50,3.11,0.43,695.13,303.33,1.3,200.160.82.241,Vivo,Vivo
07/10/25,19:55,2.15,0.12,748.05,308.38,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:00,2.1,0.28,747.36,311.12,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:05,2.33,0.79,705.71,307.57,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:10,3.16,0.34,649.73,321.65,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:15,2.7,0.55,707.72,320.29,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:20,2.11,0.13,768.07,319.02,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:25,2.16,0.11,703.45,302.64,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:30,2.52,1.41,807.49,311.49,2.2,200.160.82.241,Vivo,Vivo
07/10/25,20:35,1.89,0.5,795.37,310.86,0.0,200.160.82.241,Vivo,Vivo
07/10/25,20:40,2.25,0.18,829.37,304.93,1.3,200.160.82.241,Vivo,Vivo
07/10/25,20:50,4.21,0.17,497.09,671.18,0.0,138.97.240.197,Vivo,Sem Fone Telecomunicacoes Ltda
07/10/25,20:55,4.31,0.36,478.22,650.65,0.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:05,4.36,0.22,630.61,663.86,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:10,4.34,1.54,736.94,624.61,0.9,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:15,4.73,10.61,456.11,627.0,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:25,4.49,0.41,741.07,662.49,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:30,4.28,0.29,530.93,654.27,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:40,4.16,0.1,508.27,624.72,0.9,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:45,4.22,0.06,472.77,661.89,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:50,4.22,0.34,541.45,657.74,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,21:55,4.23,0.25,493.05,645.24,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:00,4.16,0.4,484.66,365.79,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:15,4.08,0.29,520.68,671.59,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:20,4.26,0.36,521.97,662.13,0.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:25,4.64,0.77,272.78,512.95,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:30,4.1,0.03,508.67,664.61,0.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:35,3.87,0.31,522.26,660.1,0.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:40,4.1,0.39,504.03,656.86,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:45,3.96,0.23,528.36,647.8,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:50,3.89,0.17,518.99,670.87,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,22:55,4.08,0.21,544.34,642.08,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:00,4.04,0.32,486.42,405.92,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:10,4.36,0.13,540.48,666.9,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:15,4.66,0.42,644.81,585.49,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:20,4.36,0.38,382.26,638.21,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:25,4.4,0.13,696.11,607.09,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:30,4.16,0.09,504.8,635.39,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:35,4.36,0.07,508.12,620.36,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:40,4.41,0.42,511.09,663.47,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:45,4.15,0.26,486.77,594.9,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:50,4.06,0.25,575.68,671.18,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
07/10/25,23:55,4.18,0.15,566.75,578.17,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:00,4.36,0.14,532.32,639.8,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:05,4.35,0.2,628.85,630.61,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:10,4.52,0.74,548.84,587.22,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:15,4.27,0.25,631.57,650.11,2.1,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:20,4.79,0.31,529.52,656.01,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:25,4.13,0.14,755.32,653.24,0.8,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:30,3.9,0.21,539.95,673.66,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:35,3.96,0.15,574.99,656.34,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:40,3.97,0.1,515.44,675.69,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:45,4.21,0.24,643.85,666.51,1.3,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:50,4.17,0.25,495.84,677.22,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,00:55,3.9,0.3,595.95,652.05,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:00,4.05,0.13,534.5,644.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:05,4.16,0.17,531.7,643.84,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:10,4.01,0.25,517.65,662.45,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:15,4.28,0.22,728.68,689.6,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:20,4.13,0.24,583.21,687.5,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:25,3.87,0.16,563.54,686.11,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:30,4.61,0.23,558.84,669.07,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:35,4.01,0.33,545.23,644.82,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:40,3.98,0.23,546.61,673.34,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:45,4.22,0.08,555.59,687.6,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:50,4.26,0.18,563.04,667.31,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,01:55,4.54,0.54,636.96,672.9,2.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:00,4.31,1.94,534.83,371.11,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:05,4.0,0.43,537.96,672.71,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:10,3.9,0.17,566.68,679.39,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:15,3.92,0.12,564.76,697.93,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:20,4.22,0.44,569.58,678.9,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:25,4.1,0.18,576.7,676.41,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:30,4.0,0.15,559.94,665.39,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:35,3.95,0.07,599.07,642.98,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:40,4.2,0.19,637.91,667.75,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:45,4.23,0.29,719.21,686.57,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:50,4.79,0.24,569.41,688.43,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,02:55,4.13,0.25,531.7,676.35,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:00,4.02,0.12,535.7,340.18,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:05,4.35,0.24,686.0,674.25,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:15,4.29,0.27,567.34,679.9,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:20,3.91,0.24,513.47,669.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:25,4.14,0.15,518.85,672.28,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:30,4.15,0.38,525.36,654.51,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:35,4.04,0.26,612.96,682.13,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:40,3.92,0.4,572.01,641.56,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:45,4.43,0.26,518.5,701.04,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:50,3.91,0.26,535.91,686.92,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,03:55,3.97,0.1,540.76,687.81,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:00,4.67,0.18,512.84,582.82,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:05,4.08,0.2,520.97,635.86,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:10,4.32,0.16,457.41,678.5,0.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:15,4.52,0.41,643.45,673.67,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:20,3.93,0.17,558.63,689.02,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:25,4.35,0.2,423.35,679.58,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:30,4.04,0.28,485.06,698.14,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:35,4.09,0.1,546.72,673.91,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:40,4.14,0.3,586.39,690.0,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:45,3.85,0.49,569.84,683.12,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:50,4.21,0.94,512.42,692.69,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,04:55,3.98,0.22,524.6,678.14,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:00,3.97,0.21,490.03,398.96,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:05,3.97,0.23,466.88,678.91,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:10,4.34,0.21,503.15,685.93,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:15,4.04,0.19,516.0,701.43,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:20,3.8,0.23,521.22,675.29,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:25,3.99,0.11,525.4,695.7,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:30,4.34,0.2,576.07,685.6,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:35,4.22,0.22,766.23,693.64,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:40,4.06,0.2,526.28,682.64,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:45,4.16,0.25,565.43,664.79,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:50,4.01,0.16,531.53,656.21,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,05:55,4.3,0.25,472.97,692.84,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:00,4.69,0.29,338.57,291.52,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:05,4.32,0.17,624.95,699.07,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:10,4.05,0.21,564.35,689.18,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:15,4.02,0.21,584.98,692.89,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:20,4.57,0.32,524.21,675.0,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:25,4.04,0.31,535.86,665.23,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:30,4.22,0.22,553.08,673.38,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:35,4.78,0.19,536.07,639.9,0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:40,4.27,9.3,543.33,696.18,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:45,3.96,0.11,561.22,661.85,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:50,3.33,0.85,515.65,683.9,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,06:55,3.89,0.11,550.57,653.77,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:00,4.04,0.2,433.42,521.44,1.1,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:05,4.19,0.16,667.07,606.41,1.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:10,4.15,0.5,459.93,695.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:15,3.97,0.16,460.37,684.7,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:20,3.36,1.37,515.13,652.08,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:25,4.42,0.35,552.8,637.81,0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:35,4.32,0.21,634.04,678.02,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:40,4.07,0.35,574.11,672.67,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:45,3.79,0.43,544.27,689.09,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:50,4.27,0.18,530.07,684.5,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,07:55,15.14,1.83,381.55,690.59,2.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:00,5.18,0.27,390.39,640.3,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:05,4.28,0.22,471.32,673.29,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:10,4.07,1.38,666.26,685.83,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:15,4.18,0.14,573.18,666.25,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:20,4.37,1.12,578.34,631.4,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:25,4.06,0.74,569.73,694.63,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:30,3.94,0.12,530.89,691.59,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:35,4.26,0.27,569.26,670.46,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:40,4.21,0.22,627.0,684.3,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:45,4.03,0.31,571.7,691.79,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,08:50,3.97,0.19,532.61,660.72,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:00,5.04,0.56,414.83,604.86,0.7,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:05,3.98,0.19,533.55,665.53,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:10,4.7,0.1,542.99,692.32,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:15,3.84,0.2,557.18,685.0,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:20,3.94,0.1,530.05,693.65,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:25,3.87,0.82,540.06,693.11,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:30,4.09,0.21,536.87,661.83,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:35,4.33,0.31,573.01,678.74,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:40,4.41,0.15,671.19,669.54,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:45,4.13,0.12,600.6,678.84,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:50,4.1,0.39,503.87,668.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,09:55,3.95,0.09,566.04,670.28,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:00,4.96,0.25,510.42,675.46,0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:05,4.05,0.37,519.41,646.95,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:10,4.52,0.14,463.15,664.06,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:20,4.22,0.72,586.28,628.66,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:25,4.18,0.13,488.69,655.53,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:30,4.25,0.2,426.86,615.26,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:35,4.03,0.09,538.33,674.26,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:40,5.09,0.4,508.2,673.79,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:45,5.29,0.29,502.11,664.39,0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,10:50,3.97,0.13,503.62,686.15,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:05,4.25,0.15,535.09,665.56,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:10,4.09,0.23,542.39,673.64,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:15,4.01,0.15,514.72,661.53,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:20,3.96,0.09,521.66,660.66,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:25,3.94,0.17,541.74,666.87,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:30,4.41,1.54,156.03,293.15,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:45,4.7,0.57,504.02,668.3,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:50,4.21,0.34,507.56,654.99,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
08/10/25,11:55,4.32,0.19,555.56,683.04,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
